#r [R_J]	sigma [M_J/R_J^2]	T [K]
24.4714239802	1.1966224932699056e-07	1034.5527615911387
24.6241310121	1.189181609336701e-07	1031.3220947272189
24.7777909692	1.1817869946348729e-07	1028.1025618273811
24.932409798	1.1744383614507956e-07	1024.8941228590643
25.0879934821	1.1671354238599244e-07	1021.6967379360394
25.2445480424	1.1598778977156633e-07	1018.5103673178696
25.4020795373	1.1526655006383118e-07	1015.334971409374
25.5605940632	1.1454979520040822e-07	1012.1705107600935
25.7200977544	1.1383749729341723e-07	1009.0169460637585
25.8805967834	1.1312962862839228e-07	1005.8742381577588
26.0420973614	1.1242616166320315e-07	1002.7423480226153
26.2046057384	1.1172706902698294e-07	999.6212367814535
26.3681282031	1.1103232351906446e-07	996.5108656994785
26.5326710837	1.1034189810792105e-07	993.4111961834537
26.6982407478	1.0965576593011476e-07	990.3221897811786
26.8648436028	1.0897390028925136e-07	987.243808180973
27.032486096	1.0829627465494188e-07	984.176013211156
27.201174715	1.0762286266176968e-07	981.1187668395349
27.3709159879	1.0695363810826535e-07	978.0720311728903
27.5417164834	1.0628857495588666e-07	975.0357684564652
27.7135828112	1.0562764732800557e-07	972.0099410734566
27.8865216225	1.0497082950890177e-07	968.994511544508
28.0605396098	1.043180959427618e-07	965.989442527203
28.2356435073	1.0366942123268457e-07	962.9946968155629
28.4118400914	1.0302478013969338e-07	960.0102373395448
28.5891361807	1.0238414758175418e-07	957.03602716454
28.7675386363	1.0174749863279899e-07	954.0720294908803
28.9470543622	1.011148085217569e-07	951.1182076533361
29.1276903055	1.0048605263158945e-07	948.1745251206265
29.3094534565	9.986120649833324e-08	945.2409454949246
29.4923508493	9.924024581014817e-08	942.3174325113673
29.6763895617	9.862314640637145e-08	939.4039500375666
29.861576716	9.800988427657684e-08	936.5004620731224
30.0479194785	9.740043555964163e-08	933.6069327491371
30.2354250606	9.67947765428175e-08	930.7233263277315
30.4241007185	9.619288366080776e-08	927.8496072015649
30.6139537537	9.559473349485109e-08	924.9857398933527
30.8049915133	9.50003027718097e-08	922.13168905539
30.9972213903	9.440956836326406e-08	919.2874194690735
31.1906508237	9.382250728461321e-08	916.45289604443
31.385287299	9.32390966941803e-08	913.6280838196396
31.5811383485	9.26593138923236e-08	910.8129479605668
31.7782115513	9.208313632055362e-08	908.00745376029
31.9765145339	9.151054156065516e-08	905.211566638635
32.1760549705	9.094150733381545e-08	902.425252141708
32.376840583	9.037601149975698e-08	899.6484759414316
32.5788791416	8.981403205587566e-08	896.8812038350818
32.7821784649	8.925554713638566e-08	894.1234017448285
32.9867464204	8.870053501146806e-08	891.3750357172745
33.1925909247	8.814897408642533e-08	888.6360719229989
33.3997199436	8.760084290084117e-08	885.9064766561035
33.6081414928	8.70561201277459e-08	883.1862163337527
33.8178636381	8.651478457278598e-08	880.4752574957287
34.0288944954	8.59768151734e-08	877.7735668039745
34.2412422313	8.544219099799895e-08	875.0811110421484
34.4549150635	8.491089124515123e-08	872.3978571151749
34.6699212608	8.438289524277437e-08	869.7237720487998
34.8862691438	8.385818244732999e-08	867.0588229891448
35.1039670848	8.333673244302452e-08	864.402977202267
35.3230235085	8.281852494101497e-08	861.7562020737163
35.5434468922	8.230353977861954e-08	859.1184651080964
35.765245766	8.179175691853314e-08	856.4897339286275
35.9884287131	8.128315644804787e-08	853.8699762767104
36.2130043707	8.077771857827754e-08	851.2591600114935
36.4389814294	8.02754236433888e-08	848.6572531094338
36.6663686343	7.977625209983533e-08	846.0642236638756
36.895174785	7.928018452559724e-08	843.4800398846123
37.1254087361	7.878720161942604e-08	840.9046700974623
37.3570793974	7.8297284200093e-08	838.3380827438416
37.5901957342	7.781041320564318e-08	835.7802463803391
37.8247667679	7.73265696926538e-08	833.2311296782938
38.0608015761	7.684573483549715e-08	830.6907014233716
38.298309293	7.636788992560757e-08	828.158930515146
38.53729911	7.589301637075448e-08	825.6357859666796
38.7777802757	7.542109569431836e-08	823.1212369041082
39.0197620963	7.495210953457178e-08	820.6152525662195
39.2632539364	7.448603964396547e-08	818.1178023040483
39.5082652188	7.40228678884178e-08	815.6288555804556
39.7548054251	7.356257624660939e-08	813.1483819697216
40.0028840961	7.310514680928222e-08	810.676351157136
40.2525108323	7.265056177854254e-08	808.2127329385887
40.5036952938	7.2198803467168e-08	805.7574972201653
40.7564472013	7.174985429792028e-08	803.3106140177395
41.0107763358	7.13036968028607e-08	800.8720534565716
41.2666925397	7.086031362267042e-08	798.4417857709063
41.5242057167	7.041968750597548e-08	796.0197813035713
41.7833258321	6.998180130867513e-08	793.6060105055781
42.0440629137	6.954663799327495e-08	791.200443935727
42.3064270516	6.911418062822407e-08	788.8030522602058
42.570428399	6.868441238725639e-08	786.413806252202
42.8360771726	6.825731654873535e-08	784.0326767915033
43.1033836525	6.783287649500409e-08	781.659634864109
43.3723581832	6.741107571173855e-08	779.2946515618399
43.6430111738	6.699189778730468e-08	776.937698081948
43.9153530982	6.657532641212017e-08	774.5887457267297
44.1893944957	6.616134537801994e-08	772.2477659031404
44.4651459713	6.574993857762517e-08	769.9147301224087
44.7426181965	6.53410900037169e-08	767.5896099996544
45.0218219089	6.493478374861322e-08	765.2723772535055
45.3027679135	6.453100400354973e-08	762.9630037057186
45.5854670825	6.412973505806535e-08	760.6614612808016
45.8699303561	6.373096129939051e-08	758.367722005632
46.1561687427	6.333466721183965e-08	756.0817580090843
46.4441933194	6.294083737620764e-08	753.8035415216544
46.7340152323	6.254945646917005e-08	751.533044875085
47.0256456973	6.216050926268648e-08	749.2702405019949
47.3190960001	6.177398062340853e-08	747.0151009355081
47.6143774969	6.138985551209063e-08	744.7675988088843
47.9115016147	6.100811898300499e-08	742.5277068551502
48.210479852	6.062875618336031e-08	740.2953979067348
48.5113237788	6.025175235272342e-08	738.0706448951023
48.8140450374	5.987709282244549e-08	735.8534208503897
49.1186553428	5.950476301509085e-08	733.6436989010424
49.425166483	5.913474844386998e-08	731.441452273456
49.7335903198	5.8767034712075985e-08	729.2466542916134
50.0439387886	5.8401607512524303e-08	727.0592783767277
50.3562238997	5.803845262699592e-08	724.8792980468846
50.6704577381	5.767755592568429e-08	722.706686916687
50.9866524643	5.7318903366645706e-08	720.5414186968999
51.3048203147	5.696248099525257e-08	718.3834671940974
51.624973602	5.660827494365096e-08	716.2328063103105
51.9471247157	5.625627143022033e-08	714.0894100426764
52.2712861228	5.590645675903807e-08	711.9532524830897
52.5974703679	5.5558817319346164e-08	709.8243078178529
52.9256900739	5.5213339585021634e-08	707.7025503273319
53.2559579426	5.48700101140503e-08	705.587954385608
53.5882867549	5.452881554800396e-08	703.4804944601349
53.9226893717	5.418974261152027e-08	701.3801451113956
54.2591787338	5.385277811178656e-08	699.28688099256
54.597767863	5.351790893802644e-08	697.2006768491459
54.9384698624	5.318512206098929e-08	695.1215075186783
55.2812979167	5.285440453244396e-08	693.0493479303517
55.626265293	5.2525743484674586e-08	690.9841731046938
55.973385341	5.219912612997983e-08	688.9259581532306
56.322671494	5.187453976017569e-08	686.8746782781501
56.6741372689	5.1551971746100685e-08	684.8303087719713
57.027796267	5.123140953712462e-08	682.7928250172108
57.3836621745	5.091284066066036e-08	680.7622024860552
57.7417487631	5.05962527216785e-08	678.7384167400276
58.1020698901	5.028163340222473e-08	676.7214434296619
58.4646394997	4.996897046094114e-08	674.7112582941755
58.8294716229	4.9658251732589615e-08	672.7078371611442
59.1965803783	4.934946512757844e-08	670.7111559461762
59.5659799725	4.9042598631492e-08	668.7211906525895
59.9376847008	4.873764030462347e-08	666.7379173710907
60.3117089479	4.8434578281509906e-08	664.7613122794522
60.688067188	4.813340077047093e-08	662.7913516421937
61.0667739857	4.7834096053149836e-08	660.8280118102634
61.4478439966	4.75366524840573e-08	658.8712692207216
61.8312919676	4.724105849011883e-08	656.9211003964203
62.2171327377	4.6947302570224195e-08	654.9774819456945
62.6053812385	4.665537329477981e-08	653.0403905620427
62.9960524947	4.636525930526416e-08	651.1098030238176
63.389161625	4.6076949313786025e-08	649.1856961939123
63.7847238421	4.57904321026449e-08	647.2680470194513
64.1827544539	4.550569652389495e-08	645.3568325314808
64.5832688636	4.5222731498910894e-08	643.4520298446598
64.9862825708	4.494152601795711e-08	641.553616156954
65.3918111715	4.466206913975937e-08	639.6615687493295
65.7998703593	4.438434999107899e-08	637.7758649854475
66.2104759256	4.410835776628974e-08	635.8964823113615
66.6236437603	4.383408172695746e-08	634.0233982552156
67.0393898526	4.356151120142237e-08	632.1565904269386
67.4577302913	4.329063558438358e-08	630.2960365179508
67.8786812658	4.3021444336486744e-08	628.4417143008583
68.3022590663	4.275392698391385e-08	626.5936016291583
68.7284800848	4.248807311797548e-08	624.7516764369411
69.1573608155	4.222387239470628e-08	622.9159167385949
69.5889178558	4.196131453446228e-08	621.0863006285097
70.0231679062	4.17003893215206e-08	619.2628062807844
70.4601277719	4.144108660368259e-08	617.4454119489344
70.8998143625	4.1183396291878315e-08	615.6340959655996
71.3422446936	4.092730835977428e-08	613.8288367422533
71.7874358865	4.067281284338327e-08	612.0296127689135
72.2354051698	4.0419899840676393e-08	610.2364026138555
72.6861698793	4.01685595111983e-08	608.4491849233224
73.139747459	3.991878207568399e-08	606.6679384212399
73.5961554619	3.967055781567821e-08	604.8926419089312
74.0554115505	3.942387707315769e-08	603.1232742648333
74.5175334974	3.9178730250155044e-08	601.359814444213
74.9825391862	3.8935107808385364e-08	599.6022414788852
75.4504466121	3.8693000268875324e-08	597.8505344769314
75.9212738825	3.845239821159422e-08	596.1046726224215
76.395039218	3.8213292275087204e-08	594.3646351751323
76.8717609527	3.7975673156111574e-08	592.6304014702707
77.3514575351	3.773953160927429e-08	590.9019509181987
77.834147529	3.750485844667264e-08	589.1792630041541
78.319849614	3.727164453753645e-08	587.4623172879774
78.808582586	3.703988080787294e-08	585.751093403838
79.3003653586	3.680955824011376e-08	584.0455710599616
79.7952169631	3.658066787276403e-08	582.3457300383576
80.2931565498	3.635320080005362e-08	580.6515501945483
80.7942033882	3.612714817159066e-08	578.9630114572997
81.2983768684	3.590250119201736e-08	577.2800938283523
81.8056965012	3.5679251120667455e-08	575.6027773821531
82.3161819194	3.545738927122648e-08	573.9310422655888
82.8298528781	3.523690701139363e-08	572.2648686977203
83.3467292559	3.5017795762545686e-08	570.6042369695168
83.8668310551	3.480004699940365e-08	568.9491274435939
84.3901784032	3.458365224970082e-08	567.2995205539478
84.9167915531	3.436860309385297e-08	565.6553968056951
85.4466908841	3.415489116463109e-08	564.0167367748124
85.9798969027	3.3942508146835706e-08	562.3835211078745
86.5164302433	3.3731445776973164e-08	560.7557305217956
87.0563116692	3.3521695842934426e-08	559.1333458035731
87.5995620731	3.3313250183675285e-08	557.5163478100276
88.1462024782	3.310610068889891e-08	555.9047174675485
88.6962540389	3.29002392987404e-08	554.2984357718381
89.2497380415	3.269565800345306e-08	552.6974837876576
89.8066759052	3.249234884309676e-08	551.1018426485729
90.3670891828	3.2290303907228224e-08	549.5114935567024
90.9309995618	3.208951533459337e-08	547.926417782467
91.4984288646	3.1889975312821223e-08	546.3465966643357
92.0693990503	3.169167607812019e-08	544.7720116085807
92.6439322147	3.149460991497576e-08	543.202644089024
93.2220505916	3.129876915585041e-08	541.6384756467935
93.8037765534	3.1104146180885314e-08	540.0794878900726
94.3891326123	3.091073341760383e-08	538.5256624938568
94.9781414209	3.071852334061677e-08	536.9769811997066
95.5708257732	3.052750847132974e-08	535.433425815505
96.1672086053	3.033768137765203e-08	533.8949782152126
96.7673129966	3.0149034673707605e-08	532.3616203386257
97.3711621703	2.99615610195476e-08	530.8333341911359
97.9787794949	2.977525312086473e-08	529.3101018434866
98.5901884842	2.959010372870952e-08	527.7919054315369
99.2054127993	2.9406105639208337e-08	526.278727156019
99.8244762485	2.9223251693282895e-08	524.7705492823035
100.447402789	2.904153477637195e-08	523.2673541401595
101.074216527	2.8860947818154235e-08	521.76912412352
101.70494172	2.8681483792273623e-08	520.2758416902459
102.339602775	2.8503135716065494e-08	518.7874893618916
102.978224255	2.8325896650285208e-08	517.3040497234717
103.620830872	2.8149759698838025e-08	515.825505423227
104.267447494	2.79747180085109e-08	514.3518391723945
104.918099146	2.7800764768705736e-08	512.8830337449734
105.572811006	2.7627893211174376e-08	511.4190719774984
106.231608411	2.7456096609755297e-08	509.9599367688071
106.894516856	2.7285368280111993e-08	508.505611079814
107.561561994	2.7115701579472706e-08	507.05607793328056
108.23276964	2.6947089906372153e-08	505.6113204135898
108.908165768	2.677952670039461e-08	504.17132166651993
109.587776515	2.661300544191849e-08	502.73606489901874
110.271628182	2.6447519651862972e-08	501.30553337898
110.959747233	2.6283062891435736e-08	499.879710435019
111.652160297	2.6119628761882405e-08	498.45857945625016
112.34889417	2.5957210904237664e-08	497.0421238920655
113.049975814	2.5795802999077788e-08	495.6303272519139
113.755432361	2.5635398766274833e-08	494.2231731050782
114.465291111	2.547599196475222e-08	492.8206450804596
115.179579535	2.531757639224197e-08	491.4227268663567
115.898325274	2.516014588504318e-08	490.02940221024744
116.621556144	2.500369431778254e-08	488.640654918573
117.349300133	2.4848215603175696e-08	487.2564688565211
118.081585403	2.4693703691790625e-08	485.8768279478112
118.818440293	2.4540152571812083e-08	484.5017161744785
119.559893319	2.4387556268807782e-08	483.13111757666104
120.305973173	2.4235908845495976e-08	481.7650162523871
121.056708729	2.4085204401514388e-08	480.40339635736143
121.812129038	2.3935437073190607e-08	479.0462421047544
122.572263336	2.3786601033313976e-08	477.69353776499275
123.337141037	2.3638690490908947e-08	476.3452676655463
124.106791743	2.3491699691009604e-08	475.00141619072264
124.881245237	2.3345622914435824e-08	473.66196778145536
125.66053149	2.320045447757083e-08	472.32690693509846
126.444680659	2.305618873213988e-08	470.99621820521884
127.233723091	2.2912820064990655e-08	469.6698862013901
128.027689319	2.2770342897874827e-08	468.34789558898694
128.826610071	2.2628751687230845e-08	467.0302310889815
129.630516262	2.2488040923968535e-08	465.71687747773825
130.439439004	2.234820513325456e-08	464.40781958681146
131.2534096	2.2209238874299388e-08	463.1030423027439
132.072459551	2.2071136740145744e-08	461.8025305668623
132.896620552	2.193389335745806e-08	460.5062693750806
133.725924499	2.1797503386313504e-08	459.21424377769534
134.560403482	2.1661961519994234e-08	457.9264388791903
135.400089797	2.1527262484780906e-08	456.64283983803546
136.245015938	2.139340103974733e-08	455.36343186648935
137.095214603	2.12603719765568e-08	454.0882002304023
137.950718693	2.1128170119259324e-08	452.8171302490199
138.811561316	2.0996790324090177e-08	451.55020729478736
139.677775785	2.086622747926984e-08	450.28741679315397
140.549395621	2.073647650480514e-08	449.02874422237926
141.426454555	2.0607532352291483e-08	447.77417511333886
142.308986529	2.0479390004716547e-08	446.52369504933336
143.197025695	2.035204447626504e-08	445.2772896658927
144.09060642	2.022549081212457e-08	444.0349446505884
144.989763283	2.009972408829314e-08	442.79664574284084
145.894531082	1.9974739411387284e-08	441.56237873372913
146.804944829	1.9850531918451863e-08	440.3321294658024
147.721039757	1.972709677677079e-08	439.1058838328907
148.642851318	1.9604429183678948e-08	437.8836277799179
149.570415184	1.9482524366375363e-08	436.6653473027129
150.503767251	1.9361377581737594e-08	435.45102844782446
151.442943639	1.9240984116136934e-08	434.24065731233406
152.387980693	1.9121339285255373e-08	433.0342200436729
153.338914985	1.900243843390298e-08	431.83170283943355
154.295783314	1.888427693583704e-08	430.63309194719017
155.258622711	1.8766850193581873e-08	429.438373664313
156.227470436	1.865015363825006e-08	428.2475343377863
157.202363982	1.8534182729364623e-08	427.0605603640264
158.183341077	1.8418932954682437e-08	425.877438188701
159.170439684	1.830439983001853e-08	424.6981543065483
160.163698001	1.819057889907177e-08	423.52269526119767
161.163154467	1.807746573325132e-08	422.35104764498965
162.16884776	1.7965055931504466e-08	421.1831980987978
163.180816799	1.785334512014526e-08	420.01913331185165
164.199100746	1.7742328952684485e-08	418.85884002155797
165.223739007	1.7632003109660333e-08	417.7023050133255
166.254771235	1.7522363298470574e-08	416.5495151203883
167.292237329	1.7413405253205404e-08	415.4004572236316
168.336177438	1.730512473448146e-08	414.2551182514154
169.386631962	1.7197517529276896e-08	413.11348517940206
170.443641551	1.709057945076752e-08	411.9755450303821
171.507247111	1.698430633816377e-08	410.84128487410237
172.577489802	1.6878694056548936e-08	409.7106918270931
173.654411041	1.677373849671825e-08	408.58375305249683
174.738052504	1.6669435575018876e-08	407.4604557598981
175.828456126	1.656578123319123e-08	406.3407872051524
176.925664106	1.6462771438210976e-08	405.2247346902175
178.029718902	1.6360402182132033e-08	404.11228556298335
179.140663242	1.6258669481930794e-08	403.0034272171065
180.258540118	1.6157569379351e-08	401.89814709183804
181.383392789	1.60570979407498e-08	400.7964326718612
182.515264787	1.5957251256944757e-08	399.6982714871216
183.654199913	1.5858025443061594e-08	398.6036511126631
184.800242243	1.575941663838321e-08	397.51255916846196
185.953436128	1.5661421006199324e-08	396.42498331926225
187.113826194	1.55640347336573e-08	395.34091127441263
188.281457348	1.5467254031613725e-08	394.2603307877016
189.456374776	1.5371075134486984e-08	393.183229657196
190.638623945	1.5275494300110822e-08	392.1095957250775
191.828250607	1.5180507809588625e-08	391.0394168774835
193.025300799	1.508611196714883e-08	389.97268104434204
194.229820846	1.4992303100001087e-08	388.9093761992161
195.441857362	1.4899077558193274e-08	387.8494903591393
196.66145725	1.4806431714469646e-08	386.7930115844609
197.888667707	1.4714361964129599e-08	385.73992797868374
199.123536226	1.4622864724887407e-08	384.6902276883078
200.366110595	1.453193643673287e-08	383.643898902673
201.616438899	1.4441573561792841e-08	382.6009298538013
202.874569524	1.4351772584193469e-08	381.56130881624074
204.14055116	1.4262530009923526e-08	380.52502410691034
205.414432798	1.4173842366698345e-08	379.4920640849438
206.696263735	1.4085706203824777e-08	378.4624171515361
207.986093578	1.3998118092066944e-08	377.43607174978905
209.28397224	1.3911074623512796e-08	376.4130163645563
210.589949949	1.3824572411441479e-08	375.3932395222938
211.904077244	1.373860809019159e-08	374.37672979090405
213.22640498	1.3653178315030274e-08	373.3634757795861
214.556984331	1.3568279762022976e-08	372.3534661386843
215.895866787	1.3483909127904221e-08	371.34668955953714
217.243104163	1.3400063129949053e-08	370.3431347743273
218.598748593	1.331673850584521e-08	369.34279055593214
219.962852542	1.3233932013566384e-08	368.3456457177746
221.335468797	1.3151640431245916e-08	367.3516891136753
222.716650477	1.3069860557051483e-08	366.3609096377039
224.106451033	1.2988589209060612e-08	365.3732962240315
225.504924247	1.2907823225136719e-08	364.3888378467857
226.912124241	1.2827559462806162e-08	363.4075235199017
228.328105469	1.2747794799136022e-08	362.42934229697835
229.75292273	1.2668526130612438e-08	361.45428327113234
231.186631162	1.2589750373020039e-08	360.4823355748534
232.629286247	1.25114644613218e-08	359.513488379861
234.080943816	1.2433665349539868e-08	358.5477308969595
235.541660045	1.2356350010637026e-08	357.58505237589577
237.011491462	1.2279515436398874e-08	356.6254421052171
238.490494948	1.2203158637316828e-08	355.668889412128
239.978727739	1.2127276642471829e-08	354.7153836623495
241.476247429	1.205186649941867e-08	353.76491425997824
242.983111968	1.1976925274071168e-08	352.8174706473453
244.499379671	1.1902450050588034e-08	351.8730423048777
246.025109215	1.1828437931259345e-08	350.9316187509562
247.560359646	1.1754886036393874e-08	349.9931895417799
249.105190374	1.168179150420699e-08	349.05774427122543
250.659661184	1.1609151490709324e-08	348.1252725707095
252.223832231	1.1536963169596147e-08	347.1957641090519
253.797764047	1.146522373213738e-08	346.2692085923385
255.381517542	1.1393930387068279e-08	345.34559576378473
256.975154004	1.1323080360480865e-08	344.4249154035997
258.578735106	1.125267089571602e-08	343.5071573288509
260.192322905	1.1182699253256156e-08	342.59231139332906
261.815979844	1.1113162710618702e-08	341.68036748741514
263.449768757	1.1044058562250155e-08	340.77131553794345
265.09375287	1.0975384119420729e-08	339.8651455080715
266.747995802	1.0907136710119878e-08	338.9618473971455
268.412561572	1.0839313678952261e-08	338.06141124056757
270.087514596	1.0771912387034355e-08	337.1638271096646
271.772919693	1.0704930211891959e-08	336.26908511155705
273.468842086	1.063836454735797e-08	335.3771753890268
275.175347405	1.0572212803471083e-08	334.4880881203877
276.89250169	1.0506472406375025e-08	333.60181351935535
278.620371393	1.0441140798218345e-08	332.7183418349168
280.359023381	1.037621543705494e-08	331.8376633512038
282.108524936	1.0311693796745162e-08	330.9597683873604
283.868943764	1.02475733668575e-08	330.08464729741877
285.64034799	1.0183851652570904e-08	329.21229047016885
287.422806165	1.0120526174577712e-08	328.34268832903285
289.216387268	1.0057594468987237e-08	327.47583133193746
291.02116071	9.995054087229817e-09	326.6117099711883
292.837196332	9.932902595961589e-09	325.75031477334386
294.664564413	9.871137576969871e-09	324.8916362990901
296.50333567	9.809756627078915e-09	324.03566514311603
298.353581261	9.748757358056565e-09	323.18239193398875
300.215372789	9.688137396521277e-09	322.3318073340305
302.088782303	9.627894383849694e-09	321.4839020391938
303.973882302	9.568025976085019e-09	320.6386667789395
305.870745736	9.508529843845736e-09	319.79609231611414
307.779446013	9.449403672234927e-09	318.95616944682763
309.700056996	9.390645160750324e-09	318.11888900033097
311.632653012	9.33225202319471e-09	317.2842418388965
313.577308849	9.274221987587017e-09	316.4522188576957
315.534099763	9.216552796073846e-09	315.62281098467963
317.50310148	9.15924220484173e-09	314.79600918045895
319.484390198	9.10228798402977e-09	313.9718044381842
321.47804259	9.045687917642811e-09	313.15018778342744
323.484135809	8.98943980346542e-09	312.331150274063
325.502747488	8.93354145297595e-09	311.5146830001495
327.533955744	8.877990691261516e-09	310.70077708381245
329.577839184	8.822785356933475e-09	309.8894236791272
331.634476903	8.767923302043103e-09	309.08061397200106
333.703948491	8.713402391998144e-09	308.2743391800582
335.786334034	8.659220505479856e-09	307.4705905525226
337.881714117	8.605375534360241e-09	306.6693593701034
339.99016983	8.551865383620222e-09	305.87063694487904
342.111782767	8.498687971268052e-09	305.074414620183
344.246635032	8.445841228258254e-09	304.28068377048976
346.394809242	8.393323098411232e-09	303.48943580130026
348.556388528	8.341131538333186e-09	302.70066214902886
350.731456541	8.289264517336649e-09	301.91435428089056
352.920097454	8.237720017361407e-09	301.13050369478776
355.122395964	8.186496032896077e-09	300.3491019191989
357.338437299	8.135590570900029e-09	299.5701405130661
359.568307215	8.085001650725789e-09	298.79361106568354
361.812092006	8.03472730404207e-09	298.01950519658766
364.069878505	7.98476557475715e-09	297.2478145554453
366.341754085	7.935114518942684e-09	296.4785308219442
368.627806665	7.885772204758253e-09	295.7116457056838
370.928124712	7.836736712375988e-09	294.94715094606454
373.242797247	7.788006133905975e-09	294.18503831218004
375.571913844	7.73957857332211e-09	293.4252996027085
377.915564637	7.691452146388123e-09	292.66792664580396
380.273840323	7.64362498058444e-09	291.9129112989891
382.646832165	7.596095215035263e-09	291.16024544904815
385.034631994	7.548861000436122e-09	290.4099210119183
387.437332216	7.501920498982008e-09	289.66192993258613
389.855025812	7.455271884295827e-09	288.9162641849786
392.287806344	7.408913341357288e-09	288.17291577185864
394.735767959	7.362843066432375e-09	287.4318767247198
397.199005388	7.317059267003112e-09	286.6931391036809
399.677613958	7.271560161697841e-09	285.9566949973815
402.171689586	7.22634398022184e-09	285.2225365228777
404.681328791	7.181408963288609e-09	284.4906558255385
407.206628693	7.136753362551223e-09	283.7610450789423
409.747687018	7.0923754405343965e-09	283.0336964847738
412.304602102	7.0482734705669716e-09	282.3086022727206
414.877472895	7.004445736714555e-09	281.5857547003726
417.466398964	6.960890533712844e-09	280.86514605311794
420.071480497	6.917606166901365e-09	280.14676864404333
422.692818308	6.874590952157349e-09	279.4306148138314
425.33051384	6.831843215830362e-09	278.71667693066127
427.984669168	6.7893612946771265e-09	278.0049473901067
430.655387005	6.747143535796771e-09	277.2954186150368
433.342770704	6.705188296566595e-09	276.5880830555162
436.046924266	6.663493944578108e-09	275.88293318870603
438.767952336	6.622058857573539e-09	275.1799615187646
441.505960216	6.58088142338266e-09	274.479160576748
444.261053863	6.539960039860148e-09	273.78052292051393
447.033339896	6.4992931148231965e-09	273.08404113462126
449.8229256	6.45887906598955e-09	272.3897078302348
452.629918928	6.418716320915948e-09	271.69751564502644
455.454428508	6.3788033169370365e-09	271.00745724307956
458.296563645	6.3391385011043945e-09	270.3195253147917
461.156434326	6.299720330126261e-09	269.63371257677863
464.034151224	6.260547270307428e-09	268.95001177177903
466.929825705	6.221617797489533e-09	268.2684156685589
469.843569827	6.1829303969918344e-09	267.58891706181623
472.775496349	6.14448356355222e-09	266.91150877208645
475.725718733	6.106275801268674e-09	266.2361836456485
478.694351149	6.0683056235410134e-09	265.56293455442994
481.681508481	6.030571553013132e-09	264.8917543959145
484.687306326	5.993072121515475e-09	264.2226360930474
487.711861007	5.955805870007877e-09	263.55557259414377
490.755289569	5.9187713485228695e-09	262.8905568727945
493.817709791	5.881967116109229e-09	262.22758192777565
496.899240184	5.845391740775863e-09	261.5666407829549
