#r [R_J]	sigma [M_J/R_J^2]	T [K]
264.236236236	1.2401630649140086e-08	953.7269048710608
264.735735736	1.2385533132558253e-08	952.2590676287222
265.235235235	1.2369435615976422e-08	950.7912303863834
265.734734735	1.2353338099394592e-08	949.3233931440449
266.234234234	1.2337240582812759e-08	947.8555559017061
266.733733734	1.2321143066230928e-08	946.3877186593675
267.233233233	1.2305045549649096e-08	944.9198814170286
267.732732733	1.2288948033067265e-08	943.4520441746901
268.232232232	1.2272850516485432e-08	941.9842069323514
268.731731732	1.22567529999036e-08	940.5163696900127
269.231231231	1.224065548332177e-08	939.048532447674
269.730730731	1.2224557966739938e-08	937.5806952053352
270.23023023	1.2208460450158105e-08	936.1128579629967
270.72972973	1.2192362933576273e-08	934.645020720658
271.229229229	1.2176265416994443e-08	933.1771834783193
271.728728729	1.2160167900412611e-08	931.7093462359805
272.228228228	1.2144070383830778e-08	930.2415089936419
272.727727728	1.2127972867248946e-08	928.7736717513033
273.227227227	1.2111875350667115e-08	927.3058345089646
273.726726727	1.2095777834085284e-08	925.837997266626
274.226226226	1.2079680317503451e-08	924.3701600242871
274.725725726	1.2063582800921619e-08	922.9023227819484
275.225225225	1.2047485284339788e-08	921.4344855396098
275.724724725	1.2031387767757957e-08	919.9666482972711
276.224224224	1.2015290251176125e-08	918.4988110549324
276.723723724	1.1999192734594292e-08	917.0309738125937
277.223223223	1.1983095218012461e-08	915.563136570255
277.722722723	1.196699770143063e-08	914.0952993279165
278.222222222	1.1950900184848798e-08	912.6274620855777
278.721721722	1.1934802668266965e-08	911.1596248432389
279.221221221	1.1918705151685134e-08	909.6917876009002
279.720720721	1.1902607635103303e-08	908.2239503585615
280.22022022	1.188651011852147e-08	906.756113116223
280.71971972	1.187041260193964e-08	905.2882758738842
281.219219219	1.1854315085357807e-08	903.8204386315456
281.718718719	1.1838217568775976e-08	902.3526013892068
282.218218218	1.1822120052194144e-08	900.8847641468682
282.717717718	1.1806022535612313e-08	899.4169269045295
283.217217217	1.178992501903048e-08	897.9490896621909
283.716716717	1.177382750244865e-08	896.4812524198521
284.216216216	1.1757729985866817e-08	895.0134151775135
284.715715716	1.1741632469284986e-08	893.5455779351746
285.215215215	1.1725534952703155e-08	892.0777406928362
285.714714715	1.1709437436121323e-08	890.6099034504974
286.214214214	1.169333991953949e-08	889.1420662081587
286.713713714	1.167724240295766e-08	887.67422896582
287.213213213	1.1661144886375828e-08	886.2063917234813
287.712712713	1.1645047369793996e-08	884.7385544811427
288.212212212	1.1628949853212163e-08	883.270717238804
288.711711712	1.1612852336630332e-08	881.8028799964653
289.211211211	1.1596754820048501e-08	880.3350427541266
289.710710711	1.1580657303466669e-08	878.8672055117879
290.21021021	1.1564559786884836e-08	877.3993682694493
290.70970971	1.1548462270303004e-08	875.9315310271105
291.209209209	1.1532364753721174e-08	874.4636937847719
291.708708709	1.1516267237139342e-08	872.9958565424331
292.208208208	1.150016972055751e-08	871.5280193000945
292.707707708	1.1484072203975677e-08	870.0601820577558
293.207207207	1.1467974687393848e-08	868.5923448154172
293.706706707	1.1451877170812015e-08	867.1245075730784
294.206206206	1.1435779654230182e-08	865.6566703307398
294.705705706	1.1419682137648352e-08	864.188833088401
295.205205205	1.1403584621066519e-08	862.7209958460624
295.704704705	1.1387487104484688e-08	861.2531586037237
296.204204204	1.1371389587902856e-08	859.7853213613851
296.703703704	1.1355292071321023e-08	858.3174841190462
297.203203203	1.1339194554739194e-08	856.8496468767075
297.702702703	1.1323097038157361e-08	855.381809634369
298.202202202	1.1306999521575529e-08	853.9139723920302
298.701701702	1.1290902004993698e-08	852.4461351496916
299.201201201	1.1274804488411865e-08	850.9782979073528
299.700700701	1.1258706971830034e-08	849.5104606650142
300.2002002	1.1242609455248202e-08	848.0426234226755
300.6996997	1.1226511938666371e-08	846.5747861803369
301.199199199	1.121041442208454e-08	845.1069489379981
301.698698699	1.1194316905502707e-08	843.6391116956595
302.198198198	1.1178219388920875e-08	842.1712744533206
302.697697698	1.1162121872339044e-08	840.7034372109822
303.197197197	1.1146024355757213e-08	839.2355999686434
303.696696697	1.112992683917538e-08	837.7677627263047
304.196196196	1.1113829322593548e-08	836.299925483966
304.695695696	1.1097731806011717e-08	834.8320882416273
305.195195195	1.1081634289429886e-08	833.3642509992887
305.694694695	1.1065536772848054e-08	831.89641375695
306.194194194	1.1049439256266223e-08	830.4285765146113
306.693693694	1.103334173968439e-08	828.9607392722726
307.193193193	1.101724422310256e-08	827.4929020299339
307.692692693	1.1001146706520727e-08	826.0250647875953
308.192192192	1.0985049189938894e-08	824.5572275452566
308.691691692	1.0968951673357065e-08	823.0893903029179
309.191191191	1.0952854156775232e-08	821.6215530605791
309.690690691	1.09367566401934e-08	820.1537158182406
310.19019019	1.0920659123611569e-08	818.6858785759018
310.68968969	1.0904561607029738e-08	817.2180413335632
311.189189189	1.0888464090447906e-08	815.7502040912244
311.688688689	1.0872366573866073e-08	814.2823668488858
312.188188188	1.085626905728424e-08	812.814529606547
312.687687688	1.084017154070241e-08	811.3466923642085
313.187187187	1.0824074024120579e-08	809.8788551218697
313.686686687	1.0807976507538746e-08	808.4110178795311
314.186186186	1.0791878990956914e-08	806.9431806371922
314.685685686	1.0775781474375084e-08	805.4753433948538
315.185185185	1.0759683957793252e-08	804.0075061525151
315.684684685	1.074358644121142e-08	802.5396689101763
316.184184184	1.0727488924629587e-08	801.0718316678376
316.683683684	1.0711391408047756e-08	799.6039944254989
317.183183183	1.0695293891465925e-08	798.1361571831603
317.682682683	1.0679196374884092e-08	796.6683199408216
318.182182182	1.066309885830226e-08	795.2004826984829
318.681681682	1.0647001341720429e-08	793.7326454561442
319.181181181	1.0630903825138598e-08	792.2648082138055
319.680680681	1.0614806308556765e-08	790.7969709714669
320.18018018	1.0598708791974935e-08	789.3291337291281
320.67967968	1.0582611275393102e-08	787.8612964867895
321.179179179	1.0566513758811271e-08	786.3934592444507
321.678678679	1.0550416242229439e-08	784.925622002112
322.178178178	1.0534318725647608e-08	783.4577847597734
322.677677678	1.0518221209065777e-08	781.9899475174348
323.177177177	1.0502123692483944e-08	780.522110275096
323.676676677	1.0486026175902112e-08	779.0542730327574
324.176176176	1.046992865932028e-08	777.5864357904186
324.675675676	1.0453831142738448e-08	776.1185985480801
325.175175175	1.0437733626156617e-08	774.6507613057413
325.674674675	1.0421636109574785e-08	773.1829240634027
326.174174174	1.0405538592992954e-08	771.715086821064
326.673673674	1.0389441076411123e-08	770.2472495787251
327.173173173	1.037334355982929e-08	768.7794123363866
327.672672673	1.035724604324746e-08	767.3115750940478
328.172172172	1.0341148526665627e-08	765.8437378517092
328.671671672	1.0325051010083796e-08	764.3759006093704
329.171171171	1.0308953493501964e-08	762.9080633670318
329.670670671	1.0292855976920131e-08	761.4402261246931
330.17017017	1.0276758460338298e-08	759.9723888823545
330.66966967	1.026066094375647e-08	758.5045516400157
331.169169169	1.0244563427174637e-08	757.0367143976771
331.668668669	1.0228465910592804e-08	755.5688771553384
332.168168168	1.0212368394010973e-08	754.1010399129997
332.667667668	1.0196270877429142e-08	752.633202670661
333.167167167	1.018017336084731e-08	751.1653654283223
333.666666667	1.0164075844265477e-08	749.6975281859836
334.166166166	1.0147978327683648e-08	748.2296909436449
334.665665666	1.0131880811101814e-08	746.7618537013063
335.165165165	1.0115783294519983e-08	745.2940164589676
335.664664665	1.009968577793815e-08	743.8261792166289
336.164164164	1.0083588261356321e-08	742.3583419742902
336.663663664	1.0067490744774488e-08	740.8905047319515
337.163163163	1.0051393228192656e-08	739.4226674896129
337.662662663	1.0035295711610823e-08	737.9548302472742
338.162162162	1.0019198195028992e-08	736.4869930049356
338.661661662	1.000310067844716e-08	735.0191557625967
339.161161161	9.987003161865329e-09	733.5513185202581
339.660660661	9.970905645283496e-09	732.0834812779194
340.16016016	9.954808128701666e-09	730.6156440355808
340.65965966	9.938710612119835e-09	729.147806793242
341.159159159	9.922613095538002e-09	727.6799695509034
341.658658659	9.90651557895617e-09	726.2121323085646
342.158158158	9.890418062374339e-09	724.7442950662261
342.657657658	9.874320545792508e-09	723.2764578238873
343.157157157	9.858223029210675e-09	721.8086205815487
343.656656657	9.842125512628843e-09	720.34078333921
344.156156156	9.826027996047012e-09	718.8729460968711
344.655655656	9.809930479465181e-09	717.4051088545326
345.155155155	9.793832962883348e-09	715.9372716121939
345.654654655	9.777735446301517e-09	714.4694343698552
346.154154154	9.761637929719685e-09	713.0015971275164
346.653653654	9.745540413137854e-09	711.5337598851778
347.153153153	9.729442896556021e-09	710.0659226428392
347.652652653	9.713345379974189e-09	708.5980854005005
348.152152152	9.69724786339236e-09	707.1302481581617
348.651651652	9.681150346810527e-09	705.6624109158231
349.151151151	9.665052830228695e-09	704.1945736734845
349.650650651	9.648955313646864e-09	702.7267364311458
350.15015015	9.632857797065031e-09	701.2588991888072
350.64964965	9.6167602804832e-09	699.7910619464683
351.149149149	9.600662763901368e-09	698.3232247041296
351.648648649	9.584565247319535e-09	696.8553874617909
352.148148148	9.568467730737706e-09	695.3875502194524
352.647647648	9.552370214155873e-09	693.9197129771136
353.147147147	9.53627269757404e-09	692.451875734775
353.646646647	9.52017518099221e-09	690.9840384924362
354.146146146	9.504077664410379e-09	689.5162012500975
354.645645646	9.487980147828546e-09	688.0483640077589
355.145145145	9.471882631246714e-09	686.5805267654202
355.644644645	9.455785114664881e-09	685.1126895230816
356.144144144	9.43968759808305e-09	683.6448522807427
356.643643644	9.42359008150122e-09	682.1770150384043
357.143143143	9.407492564919387e-09	680.7091777960654
357.642642643	9.391395048337556e-09	679.2413405537268
358.142142142	9.375297531755725e-09	677.773503311388
358.641641642	9.359200015173893e-09	676.3056660690493
359.141141141	9.34310249859206e-09	674.8378288267106
359.640640641	9.32700498201023e-09	673.369991584372
360.14014014	9.310907465428397e-09	671.9021543420333
360.63963964	9.294809948846566e-09	670.4343170996947
361.139139139	9.278712432264733e-09	668.966479857356
361.638638639	9.2626149156829e-09	667.4986426150174
362.138138138	9.246517399101071e-09	666.0308053726787
362.637637638	9.230419882519239e-09	664.5629681303399
363.137137137	9.214322365937406e-09	663.0951308880012
363.636636637	9.198224849355575e-09	661.6272936456625
364.136136136	9.182127332773743e-09	660.1594564033239
364.635635636	9.166029816191912e-09	658.6916191609852
365.135135135	9.14993229961008e-09	657.2237819186465
365.634634635	9.133834783028249e-09	655.7559446763078
366.134134134	9.117737266446418e-09	654.2881074339691
366.633633634	9.101639749864585e-09	652.8202701916306
367.133133133	9.085542233282754e-09	651.3524329492918
367.632632633	9.069444716700922e-09	649.8845957069531
368.132132132	9.05334720011909e-09	648.4167584646143
368.631631632	9.037249683537258e-09	646.9489212222757
369.131131131	9.021152166955426e-09	645.481083979937
369.630630631	9.005054650373596e-09	644.0132467375984
370.13013013	8.988957133791764e-09	642.5454094952596
370.62962963	8.972859617209931e-09	641.077572252921
371.129129129	8.9567621006281e-09	639.6097350105822
371.628628629	8.940664584046268e-09	638.1418977682437
372.128128128	8.924567067464437e-09	636.6740605259049
372.627627628	8.908469550882604e-09	635.2062232835663
373.127127127	8.892372034300772e-09	633.7383860412276
373.626626627	8.876274517718941e-09	632.2705487988887
374.126126126	8.86017700113711e-09	630.8027115565503
374.625625626	8.844079484555278e-09	629.3348743142114
375.125125125	8.827981967973447e-09	627.8670370718728
375.624624625	8.811884451391614e-09	626.399199829534
376.124124124	8.795786934809783e-09	624.9313625871954
376.623623624	8.77968941822795e-09	623.4635253448566
377.123123123	8.763591901646118e-09	621.995688102518
377.622622623	8.747494385064287e-09	620.5278508601793
378.122122122	8.731396868482455e-09	619.0600136178407
378.621621622	8.715299351900624e-09	617.592176375502
379.121121121	8.699201835318791e-09	616.1243391331634
379.620620621	8.68310431873696e-09	614.6565018908248
380.12012012	8.66700680215513e-09	613.1886646484859
380.61961962	8.650909285573297e-09	611.7208274061472
381.119119119	8.634811768991466e-09	610.2529901638086
381.618618619	8.618714252409633e-09	608.78515292147
382.118118118	8.602616735827802e-09	607.3173156791312
382.617617618	8.58651921924597e-09	605.8494784367925
383.117117117	8.570421702664137e-09	604.3816411944538
383.616616617	8.554324186082308e-09	602.9138039521151
384.116116116	8.538226669500476e-09	601.4459667097765
384.615615616	8.522129152918643e-09	599.9781294674378
385.115115115	8.506031636336812e-09	598.5102922250992
385.614614615	8.48993411975498e-09	597.0424549827603
386.114114114	8.473836603173149e-09	595.5746177404217
386.613613614	8.457739086591316e-09	594.106780498083
387.113113113	8.441641570009484e-09	592.6389432557444
387.612612613	8.425544053427654e-09	591.1711060134056
388.112112112	8.409446536845822e-09	589.703268771067
388.611611612	8.39334902026399e-09	588.2354315287282
389.111111111	8.377251503682158e-09	586.7675942863897
389.610610611	8.361153987100327e-09	585.2997570440509
390.11011011	8.345056470518495e-09	583.8319198017123
390.60960961	8.328958953936662e-09	582.3640825593736
391.109109109	8.31286143735483e-09	580.8962453170348
391.608608609	8.296763920773e-09	579.4284080746962
392.108108108	8.280666404191168e-09	577.9605708323575
392.607607608	8.264568887609337e-09	576.4927335900188
393.107107107	8.248471371027505e-09	575.02489634768
393.606606607	8.232373854445674e-09	573.5570591053414
394.106106106	8.216276337863841e-09	572.0892218630028
394.605605606	8.200178821282009e-09	570.6213846206641
395.105105105	8.184081304700176e-09	569.1535473783254
395.604604605	8.167983788118345e-09	567.6857101359867
396.104104104	8.151886271536514e-09	566.2178728936481
396.603603604	8.135788754954682e-09	564.7500356513094
397.103103103	8.11969123837285e-09	563.2821984089708
397.602602603	8.10359372179102e-09	561.8143611666319
398.102102102	8.087496205209187e-09	560.3465239242933
398.601601602	8.071398688627355e-09	558.8786866819546
399.101101101	8.055301172045524e-09	557.410849439616
399.600600601	8.039203655463691e-09	555.9430121972771
400.1001001	8.02310613888186e-09	554.4751749549384
400.5995996	8.007008622300028e-09	553.0073377125998
401.099099099	7.990911105718197e-09	551.5395004702611
401.598598599	7.974813589136366e-09	550.0716632279225
402.098098098	7.958716072554534e-09	548.6038259855839
402.597597598	7.942618555972701e-09	547.1359887432452
403.097097097	7.92652103939087e-09	545.6681515009063
403.596596597	7.910423522809038e-09	544.2003142585679
404.096096096	7.894326006227207e-09	542.732477016229
404.595595596	7.878228489645374e-09	541.2646397738904
405.095095095	7.862130973063545e-09	539.7968025315516
405.594594595	7.846033456481712e-09	538.328965289213
406.094094094	7.82993593989988e-09	536.8611280468742
406.593593594	7.813838423318049e-09	535.3932908045357
407.093093093	7.797740906736216e-09	533.9254535621969
407.592592593	7.781643390154385e-09	532.4576163198583
408.092092092	7.765545873572553e-09	530.9897790775196
408.591591592	7.74944835699072e-09	529.521941835181
409.091091091	7.733350840408891e-09	528.0541045928422
409.590590591	7.717253323827059e-09	526.5862673505035
410.09009009	7.701155807245226e-09	525.1184301081648
410.58958959	7.685058290663393e-09	523.6505928658261
411.089089089	7.668960774081563e-09	522.1827556234875
411.588588589	7.652863257499732e-09	520.7149183811488
412.088088088	7.636765740917899e-09	519.2470811388101
412.587587588	7.620668224336067e-09	517.7792438964714
413.087087087	7.604570707754237e-09	516.3114066541327
413.586586587	7.588473191172405e-09	514.8435694117941
414.086086086	7.572375674590574e-09	513.3757321694554
414.585585586	7.556278158008741e-09	511.90789492711673
415.085085085	7.540180641426909e-09	510.44005768477797
415.584584585	7.524083124845078e-09	508.9722204424393
416.084084084	7.507985608263245e-09	507.5043832001007
416.583583584	7.491888091681413e-09	506.036545957762
417.083083083	7.475790575099582e-09	504.5687087154232
417.582582583	7.459693058517751e-09	503.10087147308457
418.082082082	7.443595541935919e-09	501.63303423074575
418.581581582	7.4274980253540875e-09	500.1651969884072
419.081081081	7.411400508772255e-09	498.69735974606857
419.580580581	7.395302992190423e-09	497.2295225037298
420.08008008	7.3792054756085915e-09	495.76168526139116
420.57957958	7.36310795902676e-09	494.2938480190524
421.079079079	7.347010442444928e-09	492.8260107767139
421.578578579	7.330912925863097e-09	491.3581735343751
422.078078078	7.3148154092812655e-09	489.89033629203647
422.577577578	7.298717892699434e-09	488.4224990496977
423.077077077	7.282620376117601e-09	486.954661807359
423.576576577	7.26652285953577e-09	485.48682456502036
424.076076076	7.250425342953938e-09	484.0189873226817
424.575575576	7.234327826372107e-09	482.5511500803429
425.075075075	7.218230309790274e-09	481.08331283800425
425.574574575	7.202132793208443e-09	479.6154755956656
426.074074074	7.186035276626611e-09	478.14763835332695
426.573573574	7.16993776004478e-09	476.6798011109883
427.073073073	7.153840243462947e-09	475.21196386864955
427.572572573	7.1377427268811165e-09	473.74412662631084
428.072072072	7.121645210299284e-09	472.2762893839721
428.571571572	7.105547693717452e-09	470.80845214163355
429.071071071	7.0894501771356205e-09	469.3406148992948
429.570570571	7.073352660553789e-09	467.87277765695615
430.07007007	7.057255143971958e-09	466.4049404146174
430.56956957	7.0447765103415405e-09	464.93710317227874
431.069069069	7.035886346953732e-09	463.4692659299402
431.568568569	7.026996183565924e-09	462.00142868760145
432.068068068	7.018106020178116e-09	460.53359144526274
432.567567568	7.009215856790308e-09	459.0657542029239
433.067067067	7.0003256934025e-09	457.5979169605853
433.566566567	6.991435530014692e-09	456.13007971824663
434.066066066	6.982545366626884e-09	454.662242475908
434.565565566	6.9736552032390765e-09	453.1944052335692
435.065065065	6.964765039851268e-09	451.7265679912306
435.564564565	6.95587487646346e-09	450.2587307488918
436.064064064	6.946984713075652e-09	448.7908935065533
436.563563564	6.938094549687844e-09	447.3230562642146
437.063063063	6.9292043863000355e-09	445.8552190218758
437.562562563	6.920314222912227e-09	444.3873817795372
438.062062062	6.91142405952442e-09	442.9195445371984
438.561561562	6.902533896136612e-09	441.4517072948599
439.061061061	6.8936437327488035e-09	439.9838700525211
439.560560561	6.884753569360996e-09	438.5160328101825
440.06006006	6.875863405973188e-09	437.0481955678437
440.55955956	6.86697324258538e-09	435.5803583255051
441.059059059	6.8580830791975716e-09	434.11252108316637
441.558558559	6.849192915809763e-09	432.64468384082767
442.058058058	6.840302752421955e-09	431.1768465984889
442.557557558	6.831412589034147e-09	429.70900935615026
443.057057057	6.822522425646339e-09	428.2411721138116
443.556556557	6.813632262258531e-09	426.77333487147297
444.056056056	6.804742098870723e-09	425.3054976291343
444.555555556	6.795851935482916e-09	423.83766038679556
445.055055055	6.786961772095108e-09	422.3698231444569
445.554554555	6.778071608707299e-09	420.90198590211816
446.054054054	6.769181445319491e-09	419.43414865977957
446.553553554	6.760291281931683e-09	417.9663114174408
447.053053053	6.751401118543875e-09	416.49847417510216
447.552552553	6.7425109551560666e-09	415.0306369327634
448.052052052	6.733620791768258e-09	413.56279969042475
448.551551552	6.724730628380451e-09	412.0949624480862
449.051051051	6.715840464992643e-09	410.6271252057474
449.550550551	6.7069503016048354e-09	409.15928796340876
450.05005005	6.698060138217027e-09	407.69145072107
450.54954955	6.689169974829219e-09	406.2236134787314
451.049049049	6.680279811441411e-09	404.75577623639265
451.548548549	6.671389648053603e-09	403.287938994054
452.048048048	6.662499484665794e-09	401.82010175171524
452.547547548	6.653609321277986e-09	400.3522645093766
453.047047047	6.644719157890178e-09	398.88442726703784
453.546546547	6.635828994502371e-09	397.4165900246993
454.046046046	6.6269388311145624e-09	395.94875278236066
454.545545546	6.618048667726755e-09	394.4809155400219
455.045045045	6.609158504338947e-09	393.0130782976832
455.544544545	6.600268340951139e-09	391.54524105534455
456.044044044	6.5913781775633304e-09	390.0774038130059
456.543543544	6.582488014175522e-09	388.60956657066714
457.043043043	6.573597850787714e-09	387.1417293283285
457.542542543	6.564707687399906e-09	385.6738920859897
458.042042042	6.555817524012098e-09	384.20605484365115
458.541541542	6.54692736062429e-09	382.7382176013124
459.041041041	6.538037197236483e-09	381.27038035897374
459.540540541	6.529147033848674e-09	379.8025431166349
460.04004004	6.5202568704608665e-09	378.3347058742963
460.53953954	6.511366707073058e-09	376.86686863195774
461.039039039	6.50247654368525e-09	375.399031389619
461.538538539	6.493586380297442e-09	373.93119414728034
462.038038038	6.484696216909634e-09	372.4633569049416
462.537537538	6.4758060535218255e-09	370.99551966260293
463.037037037	6.466915890134017e-09	369.5276824202643
463.536536537	6.45802572674621e-09	368.05984517792564
464.036036036	6.449135563358402e-09	366.5920079355869
464.535535536	6.4402453999705935e-09	365.1241706932482
465.035035035	6.431355236582786e-09	363.6563334509094
465.534534535	6.422465073194978e-09	362.1884962085708
466.034034034	6.41357490980717e-09	360.7206589662322
466.533533534	6.4046847464193615e-09	359.2528217238934
467.033033033	6.395794583031553e-09	357.7849844815548
467.532532533	6.386904419643745e-09	356.317147239216
468.032032032	6.378014256255937e-09	354.8493099968775
468.531531532	6.3691240928681295e-09	353.3814727545387
469.031031031	6.360233929480321e-09	351.9136355122
469.530530531	6.351343766092513e-09	350.44579826986126
470.03003003	6.342453602704706e-09	348.9779610275226
470.52952953	6.3335634393168975e-09	347.51012378518396
471.029029029	6.324673275929089e-09	346.0422865428453
471.528528529	6.315783112541281e-09	344.57444930050667
472.028028028	6.306892949153473e-09	343.1066120581679
472.527527528	6.298002785765665e-09	341.63877481582927
473.027027027	6.2891126223778565e-09	340.1709375734906
473.526526527	6.280222458990048e-09	338.70310033115186
474.026026026	6.271332295602241e-09	337.2352630888131
474.525525526	6.262442132214433e-09	335.76742584647445
475.025025025	6.253551968826625e-09	334.2995886041357
475.524524525	6.244661805438816e-09	332.83175136179716
476.024024024	6.235771642051009e-09	331.3639141194584
476.523523524	6.226881478663201e-09	329.89607687711975
477.023023023	6.2179913152753925e-09	328.4282396347811
477.522522523	6.209101151887584e-09	326.96040239244235
478.022022022	6.200210988499776e-09	325.49256515010376
478.521521522	6.191320825111968e-09	324.024727907765
479.021021021	6.1824306617241605e-09	322.55689066542647
479.520520521	6.173540498336352e-09	321.0890534230877
480.02002002	6.164650334948545e-09	319.62121618074895
480.51951952	6.155760171560736e-09	318.1533789384102
481.019019019	6.1468700081729286e-09	316.68554169607165
481.518518519	6.13797984478512e-09	315.2177044537329
482.018018018	6.129089681397312e-09	313.7498672113943
482.517517518	6.120199518009504e-09	312.28202996905554
483.017017017	6.111309354621696e-09	310.8141927267167
483.516516517	6.1024191912338876e-09	309.3463554843782
484.016016016	6.09352902784608e-09	307.87851824203943
484.515515516	6.084638864458272e-09	306.4106809997009
485.015015015	6.075748701070465e-09	304.94284375736214
485.514514515	6.0668585376826556e-09	303.4750065150234
486.014014014	6.057968374294848e-09	302.0071692726846
486.513513514	6.04907821090704e-09	300.5393320303461
487.013013013	6.040188047519232e-09	299.0714947880073
487.512512513	6.0312978841314236e-09	297.60365754566874
488.012012012	6.022407720743615e-09	296.13582030333
488.511511512	6.013517557355807e-09	294.6679830609912
489.011011011	6.004627393968e-09	293.2001458186527
489.510510511	5.995737230580191e-09	291.7323085763139
490.01001001	5.986847067192383e-09	290.2644713339754
490.50950951	5.977956903804575e-09	288.7966340916366
491.009009009	5.969066740416768e-09	287.3287968492978
491.508508509	5.96017657702896e-09	285.8609596069593
492.008008008	5.951286413641151e-09	284.39312236462047
492.507507508	5.942396250253343e-09	282.9252851222817
493.007007007	5.933506086865535e-09	281.4574478799432
493.506506507	5.924615923477727e-09	279.9896106376044
494.006006006	5.9157257600899194e-09	278.5217733952659
494.505505506	5.90683559670211e-09	277.0539361529271
495.005005005	5.897945433314303e-09	275.58609891058836
495.504504505	5.889055269926495e-09	274.11826166824983
496.004004004	5.8801651065386874e-09	272.65042442591107
496.503503504	5.871274943150879e-09	271.1825871835725
497.003003003	5.862384779763071e-09	269.7147499412337
497.502502503	5.853494616375263e-09	268.24691269889496
498.002002002	5.844604452987455e-09	266.7790754565562
498.501501502	5.8357142895996464e-09	265.3112382142176
499.001001001	5.826824126211838e-09	263.84340097187885
499.500500501	5.817933962824031e-09	262.3755637295403
